commodity,market,pricetype,date,price_per_kg,rainfall_mm,GPR,diesel_price_kes,source,admin1,latitude,longitude,category
Maize,Eldoret,Wholesale,2008-03-01,13.055555555555555,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2008-04-01,15.6505,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2008-05-01,19.39738888888889,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2008-06-01,19.409333333333333,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2008-07-01,18.33538888888889,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2008-08-01,20.1415,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2008-09-01,24.642,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2008-10-01,22.67127777777777,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2008-11-01,21.26822222222222,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2008-12-01,17.753444444444444,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2009-01-01,17.988166666666665,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2009-02-01,24.1065,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2009-03-01,29.46061111111111,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2009-04-01,29.23288888888889,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2009-05-01,29.246166666666667,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2009-06-01,29.19961111111111,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2009-07-01,30.39,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2009-08-01,33.069,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2009-09-01,31.033277777777776,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2009-10-01,26.244444444444444,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2009-11-01,22.1,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2009-12-01,23.78794444444444,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2010-01-01,24.084000000000003,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2010-02-01,22.309555555555555,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2010-03-01,21.5115,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2010-04-01,23.31905555555556,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2010-05-01,20.69938888888889,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2010-06-01,20.160222222222224,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2010-07-01,13.614666666666666,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2010-08-01,13.120222222222225,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2010-09-01,12.379,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2010-10-01,13.078333333333331,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2010-11-01,12.95361111111111,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2010-12-01,13.4395,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2011-01-01,13.605611111111113,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2011-02-01,19.29011111111111,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2011-03-01,22.104055555555554,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2011-04-01,26.08761111111111,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2011-05-01,34.27594444444444,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2011-06-01,38.04855555555555,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2011-07-01,48.12811111111111,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2011-08-01,38.388888888888886,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2011-09-01,33.156666666666666,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2011-10-01,32.298833333333334,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2011-11-01,33.768,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2011-12-01,32.97205555555556,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2012-01-01,32.14527777777778,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2012-02-01,30.577166666666667,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2012-03-01,30.33566666666667,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2012-04-01,30.219277777777776,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2012-05-01,37.09688888888888,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2012-06-01,35.39272222222222,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2012-07-01,34.38772222222222,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2012-08-01,34.814611111111105,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2012-09-01,30.8505,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2012-10-01,29.156333333333333,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2012-11-01,28.69111111111112,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2012-12-01,27.613722222222226,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2013-01-01,27.65388888888889,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2013-02-01,28.306944444444444,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2013-03-01,29.573666666666668,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2013-04-01,30.256944444444443,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2013-05-01,31.671055555555554,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2013-06-01,29.47777777777777,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2013-07-01,27.730666666666664,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2013-08-01,28.1885,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2013-09-01,30.11922222222222,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2013-10-01,30.862722222222224,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2013-11-01,30.254222222222225,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2013-12-01,29.4065,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2014-01-01,30.14911111111111,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2014-02-01,30.17388888888889,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2014-03-01,32.00116666666666,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2014-04-01,33.645833333333336,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2014-05-01,35.43688888888889,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2014-06-01,35.90911111111111,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2014-07-01,36.398138888888894,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2014-08-01,31.24355555555556,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2014-09-01,28.108166666666666,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2014-10-01,25.46863888888889,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2014-11-01,23.58425,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2014-12-01,22.21305555555556,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2015-01-01,23.25655555555556,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2015-02-01,24.258611111111108,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2015-03-01,24.700694444444444,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2015-04-01,25.694666666666667,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2015-05-01,28.27488888888889,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2015-06-01,31.95983333333333,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2015-07-01,32.168305555555555,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2015-08-01,34.62188888888889,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2015-09-01,27.850277777777777,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2015-10-01,25.73783333333333,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2015-11-01,24.04283333333333,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2015-12-01,23.20155555555556,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2016-01-01,26.03688888888889,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2016-02-01,27.422444444444444,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2016-03-01,26.20105555555556,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2016-04-01,27.576444444444444,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2016-05-01,28.170222222222225,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2016-06-01,29.132222222222225,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2016-07-01,31.16905555555556,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2016-08-01,27.65888888888889,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2016-09-01,27.72972222222222,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2016-10-01,28.21322222222222,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2016-11-01,28.77805555555556,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2016-12-01,29.51661111111111,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2017-01-01,31.547222222222224,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2017-02-01,37.663,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2017-03-01,37.999944444444445,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2017-04-01,45.05305555555556,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2017-05-01,46.42161111111111,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2017-06-01,48.2935,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2017-07-01,40.47111111111112,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2017-08-01,40.662277777777774,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2017-09-01,38.2105,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2017-10-01,31.8905,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2017-11-01,30.021277777777776,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2017-12-01,27.504444444444445,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2018-01-01,27.964777777777776,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2018-02-01,28.508694444444444,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2018-03-01,28.44988888888889,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2018-04-01,28.394944444444445,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2018-05-01,28.270722222222226,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2018-06-01,22.37638888888889,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2018-07-01,21.222555555555555,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2018-08-01,17.502222222222223,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2018-09-01,15.958,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2018-10-01,15.792444444444444,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2018-11-01,16.069444444444443,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2018-12-01,18.143166666666666,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2019-01-01,20.234277777777777,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2019-02-01,19.44077777777777,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2019-03-01,20.00405555555556,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2019-04-01,26.373555555555555,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2019-05-01,33.75633333333333,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2019-06-01,38.346388888888896,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2019-07-01,34.424388888888885,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2019-08-01,36.268888888888895,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2019-09-01,34.236999999999995,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2019-10-01,31.72094444444444,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2019-11-01,34.858555555555554,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2019-12-01,27.106444444444445,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2020-01-01,34.50261111111111,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2020-02-01,34.44394444444445,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2020-03-01,31.263444444444445,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2020-06-01,34.8885,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2020-07-01,31.902,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2020-08-01,31.252,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2020-09-01,28.8805,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2020-10-01,24.0025,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2020-11-01,24.1425,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2020-12-01,25.1405,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2021-01-01,24.539,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2021-02-01,25.0115,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2021-03-01,25.1825,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2021-04-01,27.41,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2021-05-01,26.9615,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2021-06-01,27.12,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2021-07-01,28.994,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2021-08-01,29.006500000000003,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2021-09-01,28.8985,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2021-10-01,28.681,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2021-11-01,24.931,,,,WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2022-01-01,34.751361,,,,KAMIS+WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2022-02-01,38.1949645,,,,KAMIS+WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2022-03-01,43.38821299999999,,,,KAMIS+WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2022-04-01,41.047528,,,,KAMIS+WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2022-05-01,42.4926295,,,,KAMIS+WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2022-06-01,51.376643,,,,KAMIS+WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2022-07-01,72.5781295,,,,KAMIS+WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2022-08-01,64.063016,,,,KAMIS+WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2022-09-01,62.925833499999996,,,,KAMIS+WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2022-10-01,57.675889,,,,KAMIS+WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2022-11-01,56.728431,,,,KAMIS+WFP,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2022-12-01,61.464545,,,,KAMIS,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2023-01-01,60.957931,,,,KAMIS,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2023-02-01,59.895938,,,,KAMIS,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2023-03-01,68.157368,,,,KAMIS,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2023-04-01,74.005263,,,,KAMIS,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2023-05-01,79.343636,,,,KAMIS,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2023-06-01,81.799048,,,,KAMIS,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2023-07-01,83.227619,,,,KAMIS,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2023-08-01,68.642222,,,,KAMIS,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2023-09-01,55.0,,,,KAMIS,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2023-10-01,47.307692,,,,KAMIS,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2023-11-01,46.666667,,,,KAMIS,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2024-02-01,45.0,,,,KAMIS,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2024-03-01,46.25,,,,KAMIS,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2024-04-01,45.0,,,,KAMIS,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2024-05-01,44.0,,,,KAMIS,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2024-06-01,43.506875,,,,KAMIS,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2024-07-01,42.102857,,,,KAMIS,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2024-08-01,42.083333,,,,KAMIS,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2024-09-01,40.625,,,,KAMIS,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2025-05-01,55.0,,,,KAMIS,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2025-06-01,62.5,,,,KAMIS,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2026-08-01,51.344444,,,,KAMIS,Rift Valley,0.52,35.28,cereals and tubers
Maize,Eldoret,Wholesale,2026-09-01,48.61,,,,KAMIS,Rift Valley,0.52,35.28,cereals and tubers
Maize,Kisumu,Wholesale,2006-01-01,14.753333333333334,,,,WFP,Nyanza,-0.1,34.75,cereals and tubers
Maize,Kisumu,Wholesale,2006-02-01,17.003888888888888,,,,WFP,Nyanza,-0.1,34.75,cereals and tubers
Maize,Kisumu,Wholesale,2006-03-01,16.011388888888888,,,,WFP,Nyanza,-0.1,34.75,cereals and tubers
Maize,Kisumu,Wholesale,2006-04-01,16.744444444444447,,,,WFP,Nyanza,-0.1,34.75,cereals and tubers
Maize,Kisumu,Wholesale,2006-05-01,18.940555555555555,,,,WFP,Nyanza,-0.1,34.75,cereals and tubers
Maize,Kisumu,Wholesale,2006-06-01,19.172222222222224,,,,WFP,Nyanza,-0.1,34.75,cereals and tubers
Maize,Kisumu,Wholesale,2006-07-01,17.1485,,,,WFP,Nyanza,-0.1,34.75,cereals and tubers
Maize,Kisumu,Wholesale,2006-08-01,14.459388888888888,,,,WFP,Nyanza,-0.1,34.75,cereals and tubers
Maize,Kisumu,Wholesale,2006-09-01,13.7,,,,WFP,Nyanza,-0.1,34.75,cereals and tubers
Maize,Kisumu,Wholesale,2006-10-01,13.95722222222222,,,,WFP,Nyanza,-0.1,34.75,cereals and tubers
Maize,Kisumu,Wholesale,2006-11-01,14.77777777777778,,,,WFP,Nyanza,-0.1,34.75,cereals and tubers
Maize,Kisumu,Wholesale,2006-12-01,15.40277777777778,,,,WFP,Nyanza,-0.1,34.75,cereals and tubers
Maize,Kisumu,Wholesale,2007-01-01,15.512777777777778,,,,WFP,Nyanza,-0.1,34.75,cereals and tubers
Maize,Kisumu,Wholesale,2007-02-01,15.502777777777776,,,,WFP,Nyanza,-0.1,34.75,cereals and tubers
Maize,Kisumu,Wholesale,2007-03-01,15.205833333333333,,,,WFP,Nyanza,-0.1,34.75,cereals and tubers
Maize,Kisumu,Wholesale,2007-04-01,13.458666666666666,,,,WFP,Nyanza,-0.1,34.75,cereals and tubers
Maize,Kisumu,Wholesale,2007-05-01,14.29988888888889,,,,WFP,Nyanza,-0.1,34.75,cereals and tubers
Maize,Kisumu,Wholesale,2007-06-01,14.137888888888888,,,,WFP,Nyanza,-0.1,34.75,cereals and tubers
Maize,Kisumu,Wholesale,2007-07-01,15.077222222222222,,,,WFP,Nyanza,-0.1,34.75,cereals and tubers
Maize,Kisumu,Wholesale,2007-08-01,15.457777777777778,,,,WFP,Nyanza,-0.1,34.75,cereals and tubers
Maize,Kisumu,Wholesale,2007-09-01,13.817611111111113,,,,WFP,Nyanza,-0.1,34.75,cereals and tubers
Maize,Kisumu,Wholesale,2007-10-01,13.859444444444446,,,,WFP,Nyanza,-0.1,34.75,cereals and tubers
Maize,Kisumu,Wholesale,2007-11-01,14.399277777777778,,,,WFP,Nyanza,-0.1,34.75,cereals and tubers
Maize,Kisumu,Wholesale,2007-12-01,13.336055555555555,,,,WFP,Nyanza,-0.1,34.75,cereals and tubers
Maize,Kisumu,Wholesale,2008-02-01,15.0,,,,WFP,Nyanza,-0.1,34.75,cereals and tubers
Maize,Kisumu,Wholesale,2008-03-01,15.0,,,,WFP,Nyanza,-0.1,34.75,cereals and tubers
Maize,Kisumu,Wholesale,2008-04-01,20.648333333333333,,,,WFP,Nyanza,-0.1,34.75,cereals and tubers
Maize,Kisumu,Wholesale,2008-05-01,26.10333333333333,,,,WFP,Nyanza,-0.1,34.75,cereals and tubers
Maize,Kisumu,Wholesale,2008-06-01,23.15038888888889,,,,WFP,Nyanza,-0.1,34.75,cereals and tubers
Maize,Kisumu,Wholesale,2008-07-01,24.906666666666663,,,,WFP,Nyanza,-0.1,34.75,cereals and tubers
Maize,Kisumu,Wholesale,2008-08-01,24.08222222222222,,,,WFP,Nyanza,-0.1,34.75,cereals and tubers
Maize,Kisumu,Wholesale,2008-09-01,23.93722222222222,,,,WFP,Nyanza,-0.1,34.75,cereals and tubers
