commodity,market,pricetype,date,price_per_kg,rainfall_mm,GPR,diesel_price_kes,source,admin1,latitude,longitude,category
Beans (dry),Nairobi,Wholesale,2020-02-01,97.44444444444444,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2020-03-01,92.77777777777776,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2020-04-01,92.77777777777776,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2020-05-01,95.0,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2020-06-01,117.71111111111112,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2020-07-01,92.5,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2020-08-01,95.55555555555556,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2020-09-01,95.55555555555556,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2020-10-01,95.55555555555556,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2020-11-01,95.33333333333331,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2020-12-01,94.44444444444444,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2021-01-01,90.0,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2021-02-01,90.0,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2021-03-01,105.0,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2021-04-01,100.0,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2021-05-01,100.0,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2021-06-01,60.833333333333336,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2021-07-01,94.73333333333332,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2021-08-01,110.0,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2021-09-01,120.0,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2021-10-01,95.6,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2021-11-01,100.53333333333332,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2021-12-01,100.0,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2022-01-01,100.93333333333334,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2022-02-01,77.8,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2022-03-01,72.66666666666667,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2022-04-01,100.44444444444444,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2022-05-01,93.6,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2022-06-01,101.125,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2022-07-01,103.13333333333334,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2022-08-01,130.35125,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2022-09-01,138.9,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2022-10-01,138.9,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2022-11-01,119.16666666666669,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2022-12-01,138.9,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2023-01-01,136.29944444444445,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2023-02-01,136.7,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2023-03-01,157.8,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2023-04-01,154.7,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2023-05-01,158.53333333333333,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2023-06-01,160.10833333333332,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2023-07-01,163.42316666666665,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2023-08-01,151.65,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2023-09-01,155.0,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2023-10-01,154.80370370370372,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2023-11-01,146.61666666666667,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2023-12-01,150.2,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2024-01-01,140.0,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2024-02-01,141.24444444444444,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2024-03-01,136.16666666666666,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2024-04-01,136.0,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2024-05-01,150.0,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2024-06-01,151.0,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2024-07-01,147.0,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2024-08-01,135.0,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2024-09-01,139.0,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2024-10-01,141.0,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2024-11-01,129.0,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2024-12-01,136.0,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2025-05-01,128.0,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2025-06-01,123.0,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2025-07-01,119.0,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2025-08-01,115.0,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2025-09-01,115.0,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2025-10-01,115.0,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2025-11-01,115.0,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2025-12-01,115.0,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2026-01-01,115.0,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2026-02-01,116.0,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2026-03-01,115.0,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2026-04-01,115.0,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2026-05-01,115.0,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2026-06-01,115.0,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Nairobi,Wholesale,2026-07-01,115.0,,,,FEWS,Nairobi,-1.28255,36.8317,pulses and nuts
Beans (dry),Taveta,Wholesale,2008-02-01,50.0,,,,FEWS,Coast,-3.3922,37.68336,pulses and nuts
Beans (dry),Taveta,Wholesale,2008-05-01,52.44444444444444,,,,FEWS,Coast,-3.3922,37.68336,pulses and nuts
Beans (dry),Taveta,Wholesale,2008-06-01,67.15555555555555,,,,FEWS,Coast,-3.3922,37.68336,pulses and nuts
Beans (dry),Taveta,Wholesale,2008-07-01,50.0,,,,FEWS,Coast,-3.3922,37.68336,pulses and nuts
Beans (dry),Taveta,Wholesale,2009-01-01,65.0,,,,FEWS,Coast,-3.3922,37.68336,pulses and nuts
Beans (dry),Taveta,Wholesale,2009-07-01,55.0,,,,FEWS,Coast,-3.3922,37.68336,pulses and nuts
Beans (dry),Taveta,Wholesale,2009-10-01,56.0,,,,FEWS,Coast,-3.3922,37.68336,pulses and nuts
Beans (dry),Taveta,Wholesale,2010-04-01,55.0,,,,FEWS,Coast,-3.3922,37.68336,pulses and nuts
Beans (dry),Taveta,Wholesale,2011-03-01,52.5,,,,FEWS,Coast,-3.3922,37.68336,pulses and nuts
Beans (dry),Taveta,Wholesale,2011-06-01,66.09722222222223,,,,FEWS,Coast,-3.3922,37.68336,pulses and nuts
Beans (dry),Taveta,Wholesale,2011-07-01,63.40277777777778,,,,FEWS,Coast,-3.3922,37.68336,pulses and nuts
Beans (dry),Taveta,Wholesale,2011-09-01,61.52777777777778,,,,FEWS,Coast,-3.3922,37.68336,pulses and nuts
Beans (dry),Taveta,Wholesale,2011-10-01,60.0,,,,FEWS,Coast,-3.3922,37.68336,pulses and nuts
Beans (dry),Taveta,Wholesale,2011-12-01,60.0,,,,FEWS,Coast,-3.3922,37.68336,pulses and nuts
Beans (dry),Taveta,Wholesale,2012-01-01,60.0,,,,FEWS,Coast,-3.3922,37.68336,pulses and nuts
Beans (dry),Taveta,Wholesale,2012-04-01,61.814814814777776,,,,FEWS,Coast,-3.3922,37.68336,pulses and nuts
Beans (dry),Taveta,Wholesale,2012-06-01,65.44444444444444,,,,FEWS,Coast,-3.3922,37.68336,pulses and nuts
Beans (dry),Taveta,Wholesale,2012-07-01,61.814814814777776,,,,FEWS,Coast,-3.3922,37.68336,pulses and nuts
Beans (dry),Taveta,Wholesale,2012-11-01,60.0,,,,FEWS,Coast,-3.3922,37.68336,pulses and nuts
Beans (dry),Taveta,Wholesale,2013-03-01,58.833333333333336,,,,FEWS,Coast,-3.3922,37.68336,pulses and nuts
Beans (dry),Taveta,Wholesale,2013-05-01,60.0,,,,FEWS,Coast,-3.3922,37.68336,pulses and nuts
Beans (dry),Taveta,Wholesale,2013-06-01,60.0,,,,FEWS,Coast,-3.3922,37.68336,pulses and nuts
Beans (dry),Taveta,Wholesale,2013-07-01,56.66666666666666,,,,FEWS,Coast,-3.3922,37.68336,pulses and nuts
Beans (dry),Taveta,Wholesale,2013-08-01,54.16666666666666,,,,FEWS,Coast,-3.3922,37.68336,pulses and nuts
Beans (dry),Taveta,Wholesale,2013-09-01,60.0,,,,FEWS,Coast,-3.3922,37.68336,pulses and nuts
Beans (dry),Taveta,Wholesale,2013-10-01,59.375,,,,FEWS,Coast,-3.3922,37.68336,pulses and nuts
Beans (dry),Taveta,Wholesale,2013-11-01,60.0,,,,FEWS,Coast,-3.3922,37.68336,pulses and nuts
Beans (dry),Taveta,Wholesale,2013-12-01,60.0,,,,FEWS,Coast,-3.3922,37.68336,pulses and nuts
Beans (dry),Taveta,Wholesale,2014-04-01,65.44444444444444,,,,FEWS,Coast,-3.3922,37.68336,pulses and nuts
Beans (dry),Taveta,Wholesale,2014-05-01,65.44444444444444,,,,FEWS,Coast,-3.3922,37.68336,pulses and nuts
Beans (dry),Taveta,Wholesale,2014-11-01,60.0,,,,FEWS,Coast,-3.3922,37.68336,pulses and nuts
Beans (dry),Taveta,Wholesale,2015-09-01,92.0,,,,FEWS,Coast,-3.3922,37.68336,pulses and nuts
Beans (dry),Taveta,Wholesale,2015-11-01,57.037037037,,,,FEWS,Coast,-3.3922,37.68336,pulses and nuts
Beans (dry),Taveta,Wholesale,2015-12-01,60.0,,,,FEWS,Coast,-3.3922,37.68336,pulses and nuts
Beans (dry),Taveta,Wholesale,2018-12-01,57.77777777777778,,,,FEWS,Coast,-3.3922,37.68336,pulses and nuts
Beans (dry),Taveta,Wholesale,2019-05-01,70.55555555555556,,,,FEWS,Coast,-3.3922,37.68336,pulses and nuts
Beans (dry),Taveta,Wholesale,2019-06-01,85.0,,,,FEWS,Coast,-3.3922,37.68336,pulses and nuts
Beans (dry),Taveta,Wholesale,2019-07-01,79.62962962966667,,,,FEWS,Coast,-3.3922,37.68336,pulses and nuts
Beans (dry),Taveta,Wholesale,2019-08-01,80.0,,,,FEWS,Coast,-3.3922,37.68336,pulses and nuts
Beans (dry),Taveta,Wholesale,2019-09-01,67.40740740744445,,,,FEWS,Coast,-3.3922,37.68336,pulses and nuts
Beans (dry),Taveta,Wholesale,2021-01-01,100.0,,,,FEWS,Coast,-3.3922,37.68336,pulses and nuts
Beans (dry),Taveta,Wholesale,2021-10-01,80.0,,,,FEWS,Coast,-3.3922,37.68336,pulses and nuts
Beans (dry),Taveta,Wholesale,2022-03-01,103.0,,,,FEWS,Coast,-3.3922,37.68336,pulses and nuts
Beans (dry),Taveta,Wholesale,2022-04-01,110.0,,,,FEWS,Coast,-3.3922,37.68336,pulses and nuts
Beans (dry),Taveta,Wholesale,2022-05-01,100.0,,,,FEWS,Coast,-3.3922,37.68336,pulses and nuts
Beans (dry),Taveta,Wholesale,2022-10-01,140.0,,,,FEWS,Coast,-3.3922,37.68336,pulses and nuts
Beans (dry),Taveta,Wholesale,2024-09-01,120.0,,,,FEWS,Coast,-3.3922,37.68336,pulses and nuts
Beans (dry),Taveta,Wholesale,2025-07-01,150.0,,,,FEWS,Coast,-3.3922,37.68336,pulses and nuts
Beans (mixed),Ahero,Retail,2020-01-01,75.5,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2020-02-01,78.3,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2020-03-01,79.9,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2020-04-01,82.6,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2020-05-01,86.6,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2020-06-01,86.1,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2020-07-01,93.0,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2020-08-01,82.0,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2020-09-01,103.3,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2020-10-01,103.5,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2020-11-01,108.6,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2020-12-01,108.8,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2021-01-01,108.8,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2021-02-01,116.4,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2021-03-01,108.3,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2021-04-01,106.9,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2021-05-01,111.0,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2021-06-01,109.2,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2021-07-01,109.7,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2021-08-01,110.7,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2021-09-01,108.1,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2021-10-01,105.7,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2022-01-01,103.6,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2022-02-01,104.2,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2022-03-01,106.5,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2022-04-01,112.2,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2022-05-01,112.2,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2022-07-01,113.8,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2022-08-01,116.7,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2022-09-01,115.9,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2022-10-01,119.0,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2022-11-01,130.2,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2023-01-01,133.3,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2023-02-01,129.2,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2023-03-01,129.2,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2023-04-01,196.9,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2023-05-01,199.2,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2023-06-01,171.1,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2023-07-01,169.3,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2023-08-01,103.4,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2023-09-01,179.8,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2023-10-01,178.3,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2023-11-01,189.9,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2023-12-01,188.3,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2024-01-01,143.9,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2024-02-01,159.1,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2024-03-01,155.8,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2024-04-01,163.0,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2024-05-01,146.1,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2024-06-01,130.4,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2024-07-01,134.3,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2024-08-01,152.2,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2024-09-01,151.5,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2024-10-01,147.7,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2025-01-01,126.1,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2025-02-01,126.1,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2025-03-01,131.3,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2025-04-01,147.1,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2025-05-01,147.1,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2025-06-01,146.8,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2025-07-01,145.8,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2025-08-01,145.8,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2025-09-01,145.8,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2025-10-01,145.8,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2026-01-01,131.7,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2026-02-01,145.8,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2026-03-01,142.5,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2026-04-01,145.8,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2026-05-01,141.5,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Ahero,Retail,2026-06-01,127.6,,,,FEWS,Nyanza,-0.17444,34.92034,pulses and nuts
Beans (mixed),Bomet,Retail,2018-01-01,71.16,,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts
Beans (mixed),Bomet,Retail,2018-02-01,66.66,,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts
Beans (mixed),Bomet,Retail,2018-03-01,78.85,,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts
Beans (mixed),Bomet,Retail,2018-04-01,70.94,,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts
Beans (mixed),Bomet,Retail,2018-05-01,70.77,,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts
Beans (mixed),Bomet,Retail,2018-06-01,77.78,,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts
Beans (mixed),Bomet,Retail,2018-07-01,73.08,,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts
Beans (mixed),Bomet,Retail,2018-08-01,71.15,,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts
Beans (mixed),Bomet,Retail,2018-09-01,69.93,,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts
Beans (mixed),Bomet,Retail,2018-10-01,64.62,,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts
Beans (mixed),Bomet,Retail,2018-11-01,69.23,,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts
Beans (mixed),Bomet,Retail,2019-01-01,72.12,,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts
Beans (mixed),Bomet,Retail,2019-02-01,71.79,,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts
Beans (mixed),Bomet,Retail,2019-03-01,71.79,,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts
Beans (mixed),Bomet,Retail,2019-04-01,71.79,,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts
Beans (mixed),Bomet,Retail,2019-05-01,74.87,,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts
Beans (mixed),Bomet,Retail,2019-06-01,74.62,,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts
Beans (mixed),Bomet,Retail,2019-07-01,73.59,,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts
Beans (mixed),Bomet,Retail,2019-08-01,73.4,,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts
Beans (mixed),Bomet,Retail,2019-09-01,67.31,,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts
Beans (mixed),Bomet,Retail,2019-10-01,69.74,,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts
Beans (mixed),Bomet,Retail,2019-11-01,70.51,,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts
Beans (mixed),Bomet,Retail,2020-01-01,83.3,,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts
Beans (mixed),Bomet,Retail,2020-02-01,83.3,,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts
Beans (mixed),Bomet,Retail,2020-10-01,73.1,,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts
Beans (mixed),Bomet,Retail,2020-11-01,108.7,,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts
Beans (mixed),Bomet,Retail,2020-12-01,111.5,,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts
Beans (mixed),Bomet,Retail,2021-01-01,86.2,,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts
Beans (mixed),Bomet,Retail,2021-02-01,89.8,,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts
Beans (mixed),Bomet,Retail,2021-03-01,107.9,,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts
Beans (mixed),Bomet,Retail,2021-04-01,94.4,,,,FEWS,Rift Valley,-0.7813,35.3416,pulses and nuts
